,lat [deg],long [deg],RA [deg],dec [deg],vlos [km/s],dist [kpc],pmRA [mas/yr],pmdec [mas/yr]
21172,-32.2691563222,354.998626072,301.633937146,-40.5588552394,97.5108022855,189.724386635,-0.0644620072435,-0.0615175760259
21173,-35.9546924032,346.543404067,306.504008361,-45.3286487577,99.586812775,196.373744727,-0.0509143577993,-0.0627307003712
21174,-30.5758580408,347.534320721,297.902029135,-44.6311384974,95.6078769286,191.255693569,-0.0689391383222,-0.0550288606503
21175,-28.0357229392,353.785422791,295.456710649,-40.7796077693,115.777829138,183.281212087,-0.0579302204961,-0.0436417495837
21176,-24.3874917634,353.097611565,290.211418086,-40.6066917861,99.4240362948,196.134092926,-0.0608898713583,-0.0371476964694
21177,-22.5183957039,1.40502732201,290.728749673,-34.7166677279,72.1461401329,212.882134139,-0.0508692117257,-0.0426802688887
21178,-20.3344766698,6.97841383367,290.302024318,-30.0882732888,-49.6073289898,189.510754733,-0.0620718270905,-0.00901848734305
21179,-29.6295126407,14.6725374716,303.031538367,-26.9396164875,143.18544098,156.851339919,-0.0699178943569,-0.0474272272667
21180,-26.330157963,343.368701834,290.051760085,-46.4302991998,116.93560306,179.367486409,-0.0689748940914,-0.0646791901901
21181,-26.1498565203,344.790438716,290.175624025,-45.6652867247,119.897330105,176.206511428,-0.0710690624304,-0.0654738824602
21182,-30.2029826286,346.853164108,297.194892514,-44.9668212418,129.890231794,171.101023439,-0.0672505428051,-0.0553863983828
21183,-35.0788255992,351.41499619,305.284601736,-42.7835893235,149.639556217,147.379670118,-0.0872649749805,-0.096056578888
21184,-33.6582198983,349.45636983,302.966021329,-43.782501321,136.448379128,157.22259884,-0.0780929086277,-0.091680104905
21185,-40.2444922685,4.10179976135,313.394498076,-35.7982375321,112.270451418,170.621373404,-0.074269388486,-0.0754184028327
21186,-39.2707536767,2.24977242915,311.971015681,-36.8252157582,161.250725907,140.731957125,-0.070825788432,-0.0919300506395
21187,-44.6659673653,23.4816972642,321.347685791,-24.5181591038,-108.275767431,98.8953366838,-0.207728298225,-0.161376506168
21188,-45.7492080957,23.3555593065,322.48802733,-24.8335690607,-124.764170136,99.4859341417,-0.174111276595,-0.161284014926
21189,-45.3904907915,19.7869752464,321.479043324,-26.9366039165,-97.4976767873,101.672886572,-0.197707166821,-0.143558815612
21190,-42.6287514599,13.8947406286,317.45073834,-30.1071544324,-99.2844187631,107.053373015,-0.178125516543,-0.148029425326
21191,-37.8885241134,19.1034126906,313.122318303,-25.834741407,-93.1484122646,107.394510658,-0.17199326484,-0.128413025032
21192,-37.4225061924,18.7573702103,312.537891468,-25.9623263992,-82.8462050663,108.846624661,-0.190618951957,-0.116422725549
21193,20.1052201004,356.628804188,245.654465472,-19.2635879028,25.4589673494,101.210011325,-0.173303310667,-0.035510183908
21194,-2.83371272868,359.994107901,268.401433262,-28.9787863436,29.0722212649,101.897309893,-0.10028784109,-0.0360258318281
21195,16.6673885181,5.33919592809,253.822691541,-15.06004494,37.7626950738,96.1391809905,-0.138026989327,-0.0498389051158
21196,10.3983028441,352.182233072,250.751844664,-27.9450418288,17.5668047543,93.642186232,-0.141633125349,-0.0174311536432
21197,9.48866605458,352.060964989,251.471033827,-28.5288072239,-48.776260893,89.6091168052,-0.113454430794,-0.0407827990158
21198,21.4708725036,0.517235182934,246.991730863,-15.7714396162,56.9751080164,87.1173171436,-0.162967401706,0.100492814766
21199,13.3145327927,350.122989034,246.72263728,-27.6093060694,-110.348782079,77.9639002615,-0.184711086384,0.00206504019186
21200,2.52058839227,0.19179326193,263.309238653,-26.3755111717,-112.569819343,78.5008615476,-0.167285886818,-0.0178059480529
21201,-1.84041352999,354.330330155,263.896654101,-32.6142872611,104.612006652,73.7701517345,-0.176140121126,-0.0289595441801
21202,7.60459405203,354.829507041,255.113554876,-27.6707990818,88.1199228019,89.1770458388,-0.223565785448,-0.0281673414993
21203,3.28417382436,353.436847894,258.199016071,-30.8355589676,86.0732856779,83.5078563331,-0.283017406917,0.033726061347
21204,-0.65639588324,1.33828450135,267.041653033,-27.0011209225,-48.9125988255,93.7995828048,-0.0581195387131,-0.0431878488395
21205,3.33200844707,350.460677979,256.033048222,-32.8010393211,-28.3282835417,101.832191502,-0.13906165039,0.0104408627242
21206,0.682797684571,346.500142204,255.670380302,-36.5814747161,-38.9376476581,93.4728977004,-0.10754651804,-0.0165972056469
21207,3.66672903352,341.182877038,248.143896805,-38.2162987923,-33.9271771325,93.3463367819,-0.126112545815,-0.0202901090346
21208,5.99668097243,345.236894001,249.403143659,-34.700573083,-82.7657270944,76.7177654724,-0.144059989803,-0.0101711049322
21209,10.7872122827,340.044272325,240.564584576,-34.9489216505,-158.82244725,67.9967386186,-0.226106732526,0.0273927867652
21210,10.7933926907,341.931966905,242.252571136,-33.9320743719,-76.7304924504,85.6316680257,-0.153695158396,0.0136672496465
21211,5.62856541073,339.522401599,244.709970519,-38.095625001,-55.9795586949,91.446499636,-0.146452566356,-0.0206027901172
21212,5.8103703536,339.497600034,244.514780025,-38.0124814152,-49.4648153224,91.2889378709,-0.14012436469,0.00546040749929
21213,8.75724147418,338.678170735,241.049729793,-36.824321531,29.7277715585,87.4577018793,-0.139000372862,0.0282816616961
21214,11.1178023098,338.243938459,238.608911392,-35.6800597999,-76.8238839393,87.3708520662,-0.155829642105,0.0729718196057
