,lat [deg],long [deg],RA [deg],dec [deg],vlos [km/s],dist [kpc],pmRA [mas/yr],pmdec [mas/yr]
10238,30.9097500123,174.054830019,119.552656528,40.9780287027,238.418322517,26.440095312,-2.00336887585,0.102496893679
10239,35.1440831243,171.340590328,125.377483926,42.8264180487,158.195843402,29.1186783157,-2.13203859823,0.349726980197
10240,31.2341482241,160.325106693,118.126353181,48.2601015646,53.7148306031,26.2258458041,-2.16570634087,1.6465317038
10241,46.9128473213,159.065625481,146.682693995,47.3453052493,145.39966075,28.0588090558,-1.48886801239,0.765263711098
10242,46.9730570406,162.55040392,145.371964452,46.0387341591,-25.1737369878,30.5711354808,-1.52380308481,1.65729796228
10243,45.6224771235,174.06339587,140.721948513,41.2043628222,12.7982821055,26.6708350958,-1.99051561723,1.85292697278
10244,47.050147275,163.957004043,145.012391592,45.4745183895,-11.3411279064,27.7023388724,-2.34071877669,1.17346815086
10245,52.0384650292,168.050893081,151.202878985,42.8949021591,15.9119390065,23.9374375171,-2.63107022543,1.79092724422
10246,44.7254870847,157.789419903,143.558867769,48.2361270266,11.0761456173,24.6872674729,-2.05374077474,2.20071776194
10247,36.7038669603,136.373198346,145.043305103,55.436185214,-30.6289785944,27.4872481235,-2.14128172262,1.35679732243
10248,27.2124255946,136.059001263,104.333572567,56.1255266033,31.7721370536,29.850374955,-2.36001392164,0.115031083689
10249,23.4765243781,134.488606937,84.077538098,56.226684901,184.884655416,32.6347420513,-1.66021799388,0.700539222681
10250,30.1269611469,140.047125885,116.641974816,55.2978620919,94.6678429711,28.1514335816,-2.22595479557,1.16841062738
10251,30.3961961543,147.284534135,116.089814255,53.3350485704,52.1493916504,29.0827525749,-2.20182574848,1.00459274996
10252,37.4302693893,146.596908889,135.033236326,53.0424911094,70.2793860271,28.3044846153,-2.12848780545,1.38743708497
10253,28.8915526919,135.566816883,112.859232854,56.209394806,89.6228305142,35.3860570102,-1.606062056,0.912195969575
10254,35.5692835108,149.621484943,128.75715326,52.3278712455,153.135807913,35.6668357354,-1.41243305977,0.959567732373
10255,27.3101697986,150.114787154,108.363099054,52.3282205778,219.379838009,37.6227162465,-0.123960067311,0.48624037822
10256,41.6816630997,159.731101944,137.436714763,47.981992312,-39.8792234963,39.0899510934,-1.234084993,0.989128028373
10257,40.592367384,166.935894325,133.998678542,44.9726252918,-225.318334705,37.1906324952,-0.381576822349,0.0453918333907
10258,37.2877873057,161.492432449,129.155407856,47.6500163162,63.5769516388,40.1660655405,-1.26907561447,0.884240050004
10259,35.1896344405,159.659141858,125.528916362,48.5442225134,172.103229375,38.6888836638,-1.2546043209,0.625054973099
10260,33.826760093,162.495541287,122.909453835,47.2872681265,55.5817059846,31.589725814,-1.98664058989,0.815467931406
10261,44.5052859707,168.587622508,139.873013021,43.8712204283,-8.75391201265,35.822302813,-1.73285014361,0.650571395309
10262,55.2304510268,164.586037405,156.869087308,43.357141141,-75.782330019,37.5223883747,-1.42521363795,0.892200685469
10263,48.1133939409,159.815671942,148.29596259,46.8190316115,57.3045799108,32.6374173394,-1.79880535429,1.08266039929
10264,55.1691987283,165.191566519,156.559432462,43.1694399267,-35.4539609434,44.7567007077,-1.04917738977,0.827792723212
10265,43.4839731655,150.239363703,145.65232062,50.9599929922,166.024125516,43.3151568529,-0.703892534908,1.04813934014
10266,50.4293643547,138.871478522,168.839194724,51.4942265141,72.7128239467,39.1523121963,-0.592729645165,1.51908824019
10267,39.4052644432,130.349498072,167.14148618,55.7197205195,42.6805559409,36.9709819899,-0.964802074199,1.47405454068
10268,61.2012442566,148.176754126,172.707978622,45.2832371703,-72.8006647523,26.8094243994,-0.819440714888,2.49296340251
10269,55.3836513989,152.963048781,162.880869717,46.7346841826,56.5755597312,25.5761584775,-2.47325226881,1.59856156331
10270,50.2545392752,155.73268294,153.780952338,47.6329892972,13.9260711614,31.3398874764,-1.29143244159,1.80132948464
10271,61.9639870266,138.62120681,179.842821949,46.2995401939,-69.4228200912,35.7570218943,-0.0746108799858,1.74560359252
10272,64.207729509,156.444807111,171.480099178,42.2090201273,-117.63307373,31.924883878,-1.5713632368,1.28227004803
10273,65.2558541785,143.489827068,179.074242313,43.891259634,-34.1098271696,27.8938197918,-0.572527643677,2.51726003329
10274,71.9229422165,145.686399711,182.711781956,39.6289318271,-52.2507319831,41.0705508084,0.208385186111,-0.138797907868
10275,58.2183542402,144.207022013,172.434017946,47.3910501096,-60.9024082611,43.0259450718,-0.111519351919,1.33355252948
10276,69.0297540488,151.875894952,178.085562071,40.5624679781,-163.496461029,44.763692326,0.0114897218701,1.22060646272
10277,69.7735244616,186.356842164,170.168145701,32.6279630751,-108.209843084,49.6393992631,-0.219808905737,-0.319345002342
10278,70.5390010761,206.057695524,170.249859427,26.9095274327,169.565985568,47.5917446766,-0.419500332096,0.723790706301
10279,66.3624236152,194.936707129,165.495429342,30.4792664875,-63.8063358248,36.4800695927,-0.900032418907,1.53828482635
10280,74.6195207911,179.66189217,176.562005489,32.8378799693,-112.684605008,44.949931073,-0.720715520928,1.02796113965
10281,78.5531920921,198.933365474,179.459272903,28.2966748828,-110.435474428,41.7591943377,-1.02684312419,1.01984656296
10282,81.5586565451,195.06255802,182.998279318,28.3816159176,-142.968036518,39.6781537849,-0.883364219302,1.13252261923
10283,81.9788439838,265.612539608,187.04525094,20.469790248,177.202071353,37.9188293547,0.220681922567,1.25140548712
10284,67.6940357135,222.387863306,168.470839531,21.2451142649,-141.189840519,37.1539264348,-1.12449271815,1.16878791657
10285,75.6123462906,234.964272752,177.929744737,20.8129058715,-51.5486074205,30.4623531897,-1.26306629853,1.98217065796
10286,78.9133258312,207.202231719,179.741057173,26.8635339971,-102.73695137,29.0226439419,-0.707832291121,2.30744390471
10287,79.6734690016,203.320250392,180.6332085,27.4736014988,-130.362885291,29.2729272407,-0.640319781872,2.21545243787
10288,84.3143551283,190.975390115,186.198756689,28.1276336115,-159.34541266,32.2214136543,-0.983497681872,1.68244362245
10289,72.6182371387,187.090217799,173.402813019,31.8034971167,-198.522334157,34.1084681682,-0.380815037414,0.958707617126
10290,71.3199749092,183.701058529,172.28628898,32.9513557899,-141.072142838,38.0876179553,-1.12711202691,1.03391225562
10291,72.3758401678,176.276727426,174.602369263,34.3391858006,-191.871017927,37.6822472919,-0.00698954228261,1.50298237377
10292,64.0454337535,225.389481358,165.319894803,18.9314899103,-185.447695354,25.9768202507,-1.77166687428,1.75505155367
10293,65.6586542928,205.876259641,164.741280932,26.6236922096,-120.852651774,31.0160366764,-1.03063979065,1.85307700635
10294,57.5861171548,186.900152874,155.343177298,34.2551017905,-40.2815907702,23.602383326,-1.77188132823,2.64602847886
10295,62.720495313,171.500540365,164.385873477,38.8834007167,-48.696848511,23.8697057369,-1.42406816324,2.80202312502
10296,58.6475078099,182.592381849,157.086733438,35.9134908687,-87.5227240694,23.6530382827,-1.17478886933,2.81585822236
10297,60.9747577332,170.608874196,162.452669182,39.6954928833,-106.716468083,23.206448278,-1.55883760521,2.68675025636
10298,60.8613604626,181.105980267,160.072653651,36.1171890232,-114.55769455,25.6017537847,-2.25800364864,1.56203473365
10299,62.9201917607,192.569325982,161.51107226,31.5603306985,-151.422864534,29.4483096552,-1.5043274169,1.54543237124
10300,53.4614760077,176.517031015,151.236677927,39.1921068832,-90.1721905269,30.1915965709,-1.96287751461,1.05416847907
10301,56.887831394,191.475253158,154.290766874,32.281071336,-100.632248366,33.9051202792,-1.29534565754,1.35371771934
10302,56.2855126778,191.986842827,153.556680809,32.0572717315,-152.471163746,41.0063669477,-0.584061899467,0.50373994323
10303,62.1831983446,207.88366074,161.004219566,25.4374469803,-125.907528118,36.2994967266,-1.19117636733,1.17502311602
10304,57.2081895304,193.256087752,154.659076382,31.4723815271,-86.0006650306,39.8157413634,-1.36498822086,0.718979138742
10305,52.5313508704,194.263874908,149.10815565,30.86719483,-111.548418566,39.0250095216,-0.906945833433,1.19477829732
10306,53.4294358388,201.046582462,150.637329457,27.4536151249,-170.445205765,36.2543215703,-0.766822508925,0.557788858619
10307,56.2389035725,203.291914472,154.004927905,26.6878969315,-156.601570989,34.2511631322,-1.27327836727,1.14394691575
10308,51.9129112276,208.063505955,149.905379592,23.4533386586,-103.908459822,35.6273868297,-1.24507770974,1.24797871203
10309,50.6727950604,205.829513388,148.215802613,24.420265201,-75.2033785775,37.6080124539,-1.48009788752,0.820113556697
10310,53.3921756981,204.669441389,151.004478635,25.5611127749,-93.0160406149,41.8730790806,-0.829486674467,1.12358462073
10311,51.2578649575,220.099883576,151.786864629,16.6311990242,-137.464213521,36.7963504347,-1.10701995404,1.15689248888
10312,52.7217386437,229.204559932,155.68734405,12.3826113098,235.68776968,39.7101676763,0.769774780617,0.154619660521
10313,51.5412023156,226.453568768,153.799732659,13.286531324,-182.440261935,45.1471830849,-0.426723246268,0.360166268339
10314,43.2084096553,221.202211981,144.518085564,12.7630764455,195.362678695,43.4163616891,-0.470213409899,0.260934716484
10315,44.6773610378,217.406354983,144.737713627,15.7603422973,-187.448026828,41.8909934963,-0.855078212996,0.67452535211
10316,43.4486680799,214.56887629,142.74449987,17.121963991,140.486323871,41.0256884332,-0.614659363071,0.308648289641
10317,42.7996794315,214.400559388,142.065061912,17.0028024238,141.778622233,40.0213940398,-0.644412082978,0.297115171544
10318,41.9629978211,220.578377013,143.162749655,12.6422881528,154.573721738,35.7966604916,-0.863301468866,0.45733882765
10319,43.0844609426,231.988324608,148.276516603,5.92285680536,155.187281368,33.8973157572,-1.03376403447,0.522402223579
10320,46.8816797373,231.986527707,151.511339327,7.93494634128,-189.754465994,35.845384736,-0.594945339056,0.751386819394
10321,50.4728118173,221.297063318,151.350658244,15.6660082987,155.126941485,32.3661326804,-1.13073308559,0.581593154695
10322,52.890416529,220.11901596,153.367474013,17.2241002236,-143.876279976,34.123619179,-1.39037621914,1.13154656809
10323,54.534213753,220.467833154,155.045352128,17.639347376,-121.023366194,34.5006837554,-1.56367906753,0.9759074144
10324,54.6139352942,219.572379769,154.918934214,18.1250228628,-135.267651059,35.0023694713,-1.12986394005,1.32927506878
10325,53.4395998146,226.37914053,155.517739268,14.1677904104,153.394596747,33.9779366685,-0.991689076061,0.562279534867
10326,62.4632076068,233.409765742,165.547945142,15.179233245,-171.005680448,33.4629630903,-1.49791236784,1.0075540917
10327,63.0326010563,220.901313008,163.536055141,20.3293557467,232.68448651,32.8469032953,-1.1997559294,0.936252191321
10328,56.6319512498,244.257197828,163.938608214,7.50359500756,-108.401087546,32.2043832284,-1.79575118408,1.11119148061
10329,58.4535551362,245.777268875,165.870835343,8.06286497666,-203.857038407,29.988722847,-1.2109363122,0.812046028147
10330,55.3833216633,241.852917967,162.105446012,7.75492827971,156.301471588,31.56260568,-1.20476016425,0.549551175208
10331,58.1228043778,238.6375617,163.254204497,10.7676158613,-188.376478154,35.6572664351,-0.899943276367,1.23797585216
10332,50.8709151792,237.627470159,156.933555394,7.07681723851,-190.318839345,37.9182047882,-0.857417814123,0.284679802587
10333,51.880360273,233.662767907,156.376952415,9.66351024977,158.343887292,37.6855496762,-0.844530637847,0.273297185028
10334,60.3286564524,239.307834031,165.288671275,11.7501479256,-186.873221982,38.260899217,-0.73090159942,0.389559180613
10335,59.5054148101,261.546842085,172.584759692,3.37323750647,-175.181564119,37.8748589695,-0.754287905693,1.28242221865
10336,62.8595941657,242.025598062,168.155102666,12.205324639,-27.848509206,35.0192813231,-1.39880123741,1.38234920712
10337,62.1920464235,248.424985293,169.57147017,9.5674574274,-149.428091292,32.2991312775,-1.49201233277,1.31754309242
10338,63.7105431881,251.220026366,171.575215136,9.70146346749,-200.31995928,30.9694367749,-0.754525312513,0.813255000932
10339,71.326080109,242.262495807,175.240832889,17.0181288485,-136.359172934,33.9708947519,-0.467990597929,1.80353419623
10340,68.0170978103,233.391009131,170.585307276,17.8159583918,-126.837712598,37.3234710222,-0.427409644899,1.57082202359
10341,68.8330440402,235.678935827,171.768751021,17.5065365601,-130.764687911,37.2612954377,-0.899289723837,1.36064573964
10342,71.048359145,238.498709009,174.284488298,17.8263127073,-178.34449896,38.49063984,-1.11489158101,0.922380821672
10343,72.6971990082,243.654898009,176.666904143,17.460382607,277.671792337,39.5844776781,0.010114145598,0.079831957497
10344,74.0938761157,247.037514002,178.447172513,17.5546693144,-176.71536943,37.0181915615,-0.640167263994,1.39477661382
10345,68.5352294414,253.109863296,175.581867702,12.5464902691,-166.075190872,39.6544488649,-0.612374967364,1.27580819149
10346,64.5951441601,271.19822765,179.126883429,5.27088826864,-175.643838456,38.9123728164,-0.693419283838,1.26647097421
10347,64.2003828486,257.413439763,173.940174479,8.24563676374,-195.391664228,43.2819677661,-0.577769192463,0.305198684209
10348,61.1187157469,248.621404347,168.839851388,8.77827969172,186.838726473,44.8112019862,-0.679012500413,0.624728020772
10349,60.5769209257,235.156853071,164.329596836,13.5420144456,140.935985466,46.7057658254,-0.806409478871,0.646300566399
10350,59.590011992,242.43191931,165.64406645,10.0874224825,163.976676554,45.8115643859,-0.855200087146,0.522773780789
10351,69.3017570298,220.309872398,169.865456103,22.3780280314,-104.967435361,43.7524989572,-0.579611518265,1.19806985342
10352,54.3852818825,233.449721706,158.460574285,11.0859694845,162.071412018,40.7550352417,-1.08073032962,0.497148183661
10353,59.4814329624,207.166355744,157.967676488,25.3402200786,-128.028565257,45.0646279399,-0.922348724152,0.783878029666
10354,61.5949803212,227.804099116,163.458420434,17.0100874893,149.276281762,48.3972992868,-0.803635712677,0.499648976481
10355,53.8843238892,247.155544504,162.959244077,4.46699118119,158.973755574,54.3133820599,-0.547424114574,0.460192822971
10356,54.0335762545,246.467840111,162.797071533,4.86549605613,-139.213337386,52.4497897651,-0.505727777938,0.244929977619
10357,45.9230415438,241.879301378,154.701394932,1.85279745383,170.884248118,47.3377320253,-0.788633303222,0.415127917207
10358,47.9823855239,233.479299769,152.99595524,7.67676033223,-153.663707087,49.3696367772,-0.371701147938,0.402106319071
10359,43.6023112854,227.926974043,147.185006995,8.69586415219,206.698650675,44.7285850211,-0.595584611887,0.485986985619
10360,45.6086572978,225.74689708,148.204976794,10.9900032206,117.310733062,46.7096044878,-1.01265035153,0.276842597638
10361,42.9810639173,243.089108108,152.975152554,-0.680887788943,-190.078535574,44.4898014899,-0.430358052475,0.383682279813
10362,37.9429580965,226.000429379,141.487603712,7.18839054476,154.048618655,40.6521652872,-0.581722834615,0.3515240048
10363,45.5155450715,232.015525881,150.354943984,7.1979457302,148.746206152,41.5044388224,-0.632620828258,0.305311215414
10364,50.7206767428,242.802943941,158.814523473,4.40394919985,-196.194475206,39.9162574922,-0.925601345893,0.829747997022
10365,41.9158265166,234.103377533,148.150543115,3.98570640192,162.929249105,33.8416384206,-1.08301657598,0.315510553731
10366,41.3527130821,236.437134639,148.679312614,2.23322901511,164.765587015,38.0244799557,-0.773470622035,0.366051485185
10367,38.951468754,248.080354029,152.449203766,-6.15929924994,-207.466791845,38.2255375012,-0.427292102546,-0.0633294491839
10368,45.6953985268,254.807144191,160.750887714,-4.81562443544,173.950919048,39.9973354098,-1.02179790703,0.712718306548
10369,41.3597776309,260.560734709,161.208557721,-10.7535501899,-169.866628616,40.3462120828,-0.915267606988,1.00129513108
10370,33.6946631667,249.380024986,149.302154149,-10.475292704,173.405696072,36.4811806965,-0.957343173739,0.408512797495
10371,47.0301575295,250.846361143,159.664094148,-1.97965821025,-195.742701587,34.745573244,-1.34522302413,0.862432936739
10372,51.3961466986,253.150815274,163.766616221,0.14077340035,-155.403647913,34.8247428775,-1.18060823389,1.28157093176
10373,50.2291490552,255.588048051,164.137354889,-1.75509658221,-205.309735902,36.0662633499,-0.50363519847,0.648484719334
10374,50.2670412708,259.636822652,166.168303171,-3.36176213157,103.995119194,36.6722782194,-1.27071090999,1.05204616388
10375,52.3411200639,266.047782136,170.647913723,-3.96167339973,-165.23752009,39.4735951405,-1.21973257717,0.808080230641
10376,55.2676392431,272.607212551,175.467721698,-3.32961196044,173.455906607,42.7303227338,-0.971736423892,0.589013113273
10377,53.8990514772,265.688038406,171.303146237,-2.53369028804,-188.307942173,42.180728978,-0.518701439892,0.39275356585
10378,53.976671939,256.837368292,167.147698069,0.605036710501,180.533308687,44.3391063153,-0.806342877392,0.587258931219
10379,56.6238416418,256.92034798,168.879542537,2.6074231526,80.9816630888,43.8194173191,-0.643269690026,1.09810260126
10380,50.4989119371,250.300026364,161.849800186,0.737627605283,92.970226088,41.4108953539,-0.976818384257,0.969393152767
10381,48.4311695086,246.072926745,158.459437224,1.30844730136,168.090977738,42.3374433149,-0.876886415158,0.704942389561
10382,48.6603620197,260.310806441,165.538765548,-4.90010184929,-173.981937285,46.8177513867,-0.800873399911,0.690470183706
10383,47.5432071838,265.346605847,167.65671948,-7.73226116387,176.9575623,43.4585463538,-0.938313640139,0.528895308793
10384,49.2486649636,262.237492698,166.911543058,-5.17591662848,170.324989187,41.743251565,-1.12165473338,0.401567866938
10385,42.9826792333,265.163576747,164.996901001,-11.412800243,-178.700022364,41.2532887277,-1.20948382436,0.521782637728
10386,42.8463637894,265.560881914,165.167278845,-11.6817531208,156.235813564,45.4168510894,-0.56051330086,0.227555837703
10387,45.0429829796,265.901773213,166.601398957,-10.0089415839,161.773163033,47.3870991647,-0.497467038665,0.164755565769
10388,45.6544383927,252.360929129,159.460287391,-3.69334200324,130.016019047,48.5571177816,-0.425036855743,0.212223942211
10389,39.0466149207,255.259332581,156.540611035,-9.95691766027,47.8321375776,49.362685448,-0.434494634023,0.311211917595
10390,44.4228122368,260.315853338,162.95598509,-8.25014921172,167.838650777,53.3480706763,-0.670858250922,0.284524144059
10391,34.5368905378,265.60081309,160.372168084,-18.3401307753,197.350183479,49.7167941021,-0.671302440083,0.288977537586
10392,29.9833886188,257.893125218,152.007268086,-17.9201188893,154.638724579,46.1161770428,-0.470838037519,0.250073225707
10393,29.2768878266,259.544188066,152.663806523,-19.3142680666,82.4093959983,42.3975705882,-0.686956400126,0.447431388028
10394,33.3494140602,260.063148545,155.768411036,-16.613099538,-202.746111638,39.5418462452,-0.632179261182,0.348526424123
10395,37.2085589248,261.467447026,159.188201458,-14.3825395405,-43.3417417867,42.5932428455,-0.51722305602,0.251633859075
10396,30.6154983592,254.566834284,150.242304529,-15.6176408458,139.177243935,46.4735214436,-0.499940886643,0.210584343513
10397,36.24531422,255.878700301,155.00940129,-12.3256042228,37.1548466731,50.2309751363,-0.457350990855,0.288292096506
10398,38.1871753914,250.579782638,153.25910515,-8.08243747416,13.3835561554,50.6113899196,-0.455336524474,0.225637775293
10399,40.298858803,246.840801343,152.794258057,-4.55123411157,142.102922324,47.0941735736,-0.465857039656,0.188872449763
10400,33.9350774922,238.380366705,143.582245025,-3.36986296797,121.580360888,51.0447944507,-0.355397400056,0.200885007782
10401,46.0805577786,253.37000911,160.266310304,-3.861556776,18.7458638491,50.5577371951,-0.490833606774,0.184335849826
10402,45.7742791844,249.987839242,158.357429679,-2.4513801186,131.934335321,50.099897724,-0.535005501683,-0.0853702205778
10403,44.9694109235,254.28193666,159.988711969,-5.10916654336,162.917612159,54.6282020729,-0.651125643895,0.255687867726
10404,44.0777641622,258.887460344,161.927263746,-7.89510257801,-139.578387882,56.0190569883,-0.389818449027,0.228057415581
10405,47.4210802319,253.362023163,161.172237986,-2.87374392175,116.615908883,53.0607125931,-0.365063926181,0.156375210578
10406,48.1931548438,250.238064111,160.192053052,-0.865503858823,-131.514032991,58.0316274526,-0.342957165936,0.23852209219
10407,44.3167428711,249.179493057,156.915451304,-3.06390949735,172.213372617,61.9139360797,-0.408380961788,0.205837676836
10408,40.9163910962,257.624467725,159.173498398,-9.73236138547,191.600312073,63.9628598191,-0.34547781694,-0.0899159646336
10409,38.7482625482,253.669038452,155.409843315,-9.35049647773,183.000790395,58.2490303621,-0.492985905595,0.189381004825
10410,25.7929025753,245.239460568,140.822465641,-12.9595214659,-65.7217303037,61.5384901424,-0.208865087673,0.0227543256702
10411,33.3931369329,244.328022415,146.237254476,-7.56979302479,-72.2889647884,58.9147519502,-0.199449842867,0.0525815228667
10412,31.3743173739,246.410732749,145.845145774,-10.186734043,193.359620815,56.4422964923,-0.39014260358,0.334309992558
10413,28.6083868598,259.437929017,152.126357923,-19.7349590181,105.357238572,53.0559185298,-0.339145274576,0.095255109584
10414,31.4605920471,258.078030082,153.155121332,-16.9619089626,112.490509853,52.0351010952,-0.357609568473,0.182159378896
10415,20.7664253463,256.305144156,144.122066073,-23.2740932088,5.47492678223,61.3643816752,-0.274379612848,0.184408181663
10416,21.7304535545,261.831915957,149.021219894,-25.8090107716,45.4696193549,67.7859290159,-0.172208707854,0.0878123667476
10417,36.323421527,263.243571504,159.818628142,-15.8884510801,-42.8218744513,52.0816914643,-0.359160952702,0.192931241381
10418,34.840075566,269.497106754,163.39362745,-19.7501050308,13.7983897561,52.153195269,-0.46868953086,0.163931996982
10419,39.7042917015,264.032001995,162.380044597,-13.5834670803,27.8790116728,55.8347584834,-0.356462484739,0.188969137055
10420,34.7482469706,281.813419773,173.171611997,-23.9426668061,-217.751566938,52.7814821596,-0.215679674314,0.655233632324
10421,34.439362408,280.880828851,172.260801546,-23.9529003092,130.713953952,54.7371788636,-0.376273691534,0.0461374518976
10422,29.6364293867,269.633627019,160.5192202,-23.8872755614,129.399604429,51.7824585111,-0.387131718871,0.119284653299
10423,30.6872509139,284.066187203,173.614351722,-27.921254215,7.38968778386,57.2320851707,-0.38018026145,0.096524801564
10424,23.6797585022,274.29652414,161.048964058,-30.2708540328,12.7632267551,57.4169338936,-0.332287789344,0.160639825562
10425,20.5500888716,268.387682971,153.651149223,-29.9454083859,21.8708036247,55.1688542634,-0.366317741497,0.2103970707
10426,20.1374841766,271.137857308,155.865853526,-31.4846083813,15.8537219771,56.429761854,-0.354867662463,0.157491463525
10427,18.2140884234,272.629840527,155.986538249,-33.4471695017,-6.10380231423,56.4894814926,-0.338569045093,0.149678170797
10428,27.4260135526,268.207328113,158.01865094,-24.9339131257,15.1383846874,55.1792327882,-0.356518375423,0.201299779759
10429,20.84760923,276.362478107,161.36075631,-33.1083741174,118.99586422,54.5592219458,-0.370529839825,0.0782576000583
10430,21.6519318269,271.189795879,156.915826009,-30.4488514128,95.3031528839,45.557669162,-0.601474317899,0.288830660846
10431,9.73119036759,279.487263478,157.460595192,-41.5166369442,4.3807653696,56.9651545031,-0.349212438011,0.129217772127
10432,23.1619257361,290.765004621,177.919669392,-35.3345353655,87.8054352683,63.1675695978,-0.23896139376,0.0113940174567
10433,24.6094767632,290.795985733,178.385113007,-34.2221906276,210.165206587,60.7045734378,-0.357186407859,-0.0367676860231
10434,21.8952068647,290.673572924,177.422118983,-36.2780554591,-196.122608438,51.3590825489,-0.309766093545,0.267853482483
10435,24.2945806234,286.67551676,173.798309503,-33.645851367,86.6902733116,49.2332432928,-0.544528836926,0.224791804593
10436,29.6500831238,295.332361857,184.34926047,-30.7682307889,-210.159059891,52.2121698705,-0.626651828426,0.53189554038
10437,27.541859175,297.324931491,186.121272165,-32.6900528779,86.8206162337,50.6359614876,-0.565168147462,0.0718873927244
10438,28.114552966,281.100708247,169.769933244,-29.203199977,99.3736608542,45.3216556491,-0.650291149868,0.258906891379
10439,27.7676877821,280.921210217,169.443553752,-29.4253039848,-235.616061529,45.9451106055,-0.451090555363,0.72026167393
10440,30.678614284,287.786205888,177.123166169,-28.7621937242,87.9029569591,47.3611530181,-0.629064027399,0.213523974884
10441,31.742526813,291.18144749,180.671559844,-28.4701994286,80.3053497748,47.5875228119,-0.626407486629,0.17085543097
10442,37.7268105647,294.353582606,184.749333674,-23.6419973689,-43.4723651811,44.7031257756,-0.650527582023,0.310098057802
10443,33.057818531,285.525635917,175.797056061,-26.2830170511,-221.21262333,41.1328048584,-0.55872277918,0.226919410177
10444,33.8554701761,283.189869717,174.01312493,-25.0539164857,209.947826409,41.5808274474,-1.06665300003,-0.0220321188624
10445,30.6143591862,290.600158785,179.827290989,-29.3287488355,110.034035465,40.2914412156,-0.911245188925,0.321236939908
10446,34.4531053323,290.537891108,180.726792462,-26.0400752376,-278.743420107,37.6431754856,-0.47773749398,0.856528380368
10447,33.1874634707,298.010791779,187.465969105,-27.976338339,-226.968309868,39.154843923,-0.786200879158,-0.0137611038462
10448,29.3711918301,292.972118922,181.893718104,-30.7199473859,117.910342669,38.9614595168,-0.939922212136,0.400249419142
10449,27.111398441,294.052647789,182.542374587,-32.7115807162,-238.079392993,40.8757624807,-0.4807648836,0.167326829398
10450,32.1340735864,296.839924283,186.216267186,-28.8017240075,117.303191975,42.7156008049,-0.765228609128,0.295086121627
10451,39.859432393,302.107628847,191.50729892,-22.1434712793,-146.23054036,42.2633229421,-0.461784516897,0.376377461877
10452,38.9394469313,297.831731542,187.868668398,-22.8329288082,-239.911505187,40.0901969555,-0.564664392102,0.306529151979
10453,37.7634465098,303.770415317,192.921094228,-24.062376273,-245.817694255,39.258848993,-0.589910481515,0.0505641367604
10454,37.9438220059,305.916678652,194.779452165,-23.8502342412,-187.280340035,36.8984736975,-0.566067262652,0.267351071729
10455,41.5385369726,304.995412349,193.850125584,-20.5672517337,135.321248944,39.2982378272,-1.00956441389,0.0855660251173
10456,39.3894416296,309.281962721,197.519370337,-22.3448536602,97.7305319337,40.5695718148,-0.944033416849,0.392046779482
10457,45.1070894707,310.589921,197.849043551,-16.9078679057,-255.124834511,38.1366759487,-0.582944401151,0.233507163835
10458,47.4494491045,311.794266008,198.386797773,-14.5702025934,111.336458908,37.0339672795,-1.31420357984,1.08192291766
10459,45.7137880518,312.429631284,199.098256625,-16.1628772224,208.188032107,36.6786659565,-0.940558586727,0.459695187212
10460,40.5160740789,303.973948045,193.048994038,-21.5355815642,112.426749349,35.5753439985,-1.52240998131,0.99193790782
10461,45.0622912152,310.567238234,197.838153209,-16.9522183836,48.0087084518,33.7515688569,-1.72487364813,1.13070792981
10462,45.1367661319,307.953086516,195.907927496,-17.0601074908,76.3403464486,33.2156722861,-1.64693606443,1.40860355871
10463,37.8200411855,304.099602413,193.206633421,-24.0072397826,-252.952167765,35.4690828386,-0.782703919977,0.242025253406
10464,40.0853585717,302.05447635,191.466950774,-21.9343725041,193.406210872,29.8068964678,-1.54526842655,1.28029168551
10465,33.6512064679,303.806970198,193.017622397,-27.7285480818,9.70563825527,38.2337595131,-1.60402779428,0.698239393537
10466,40.5672065658,294.102677176,184.993923497,-21.028807929,-228.101793254,37.1032149524,-0.523236177306,0.52390247547
10467,47.1728970765,295.797423483,187.184367221,-14.9685080671,-261.65091096,33.1634464361,-0.624349831256,0.59612589729
10468,46.3415056974,292.135211637,184.485225456,-15.4116910997,-254.589904793,36.3080726996,-0.590013875795,0.274051846523
10469,46.7324781972,296.992791888,187.977590665,-15.4740144964,-251.817574659,35.0991693916,-0.674737267598,0.428901097772
10470,48.7902650965,299.866252367,190.125019644,-13.6263005859,103.281356397,34.8495056962,-1.10302033235,0.738854651297
10471,48.8677089966,306.349643509,194.516963243,-13.5440304056,57.8646730294,35.1829814349,-1.40664311428,1.29386599058
10472,46.3748949749,304.033493234,192.992580755,-16.0034102599,-262.227089235,34.3292124366,-0.49383426253,0.614980996206
10473,46.5506401632,301.479623836,191.16214397,-15.8279834627,-188.939643415,38.5056178901,-0.767604066829,1.27350347707
10474,51.5018560477,295.725925204,187.647148759,-10.7740310349,-224.283549408,37.027202267,-0.547528786726,1.28839975688
10475,53.2776926242,299.57348373,190.174846765,-9.22685504319,-222.9339612,37.8288312212,-0.895242331924,1.19628599452
10476,41.5444608367,299.109841631,189.132961824,-20.4970922717,-260.441278291,37.2991111839,-0.606594108879,0.0995802795828
10477,43.0657862136,295.309202044,186.308324625,-18.8236827382,-222.251298123,37.3495663547,-0.86440159563,0.417097613112
